,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.251,5.508,0.0,0.0,0.0,0.0,0.791,0.0,0.0,0.0,2.17,4.92,0.0,4.184,0.0,0.0,0.0,1.2295,3.23,6.863,0.0,7.3,0.0,0.0,0.0,2.402,0.0,10.24,6.258,8.87,0.0,3.836
1,0.0,7.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.418,0.0,0.0,0.0,9.73,6.984,7.215,0.0,17.17,0.0,0.0,1.65,0.0,12.42,13.64,0.0,0.0,0.0,0.0,0.0,29.69
2,0.0,10.67,0.0,0.0,0.0,0.0,0.0,4.066,0.0,0.0,0.0,7.707,0.325,14.32,4.973,0.0,4.305,0.0,12.77,0.0,0.0,9.63,0.0,0.0,9.75,12.945,0.0,0.0,14.14,16.48,0.0,15.72
3,0.0,0.0,0.0,0.0,15.06,0.0,0.0,11.49,0.0,1.335,0.0,0.8374,0.1781,2.283,8.11,2.262,3.936,13.305,0.11475,2.99,0.0,0.0,3.723,0.0,0.0,0.0,0.0,2.967,9.1,0.0,0.0,13.164
4,0.0,0.0,0.0,1.648,0.0,0.0,4.97,3.432,0.0,10.8,0.0,3.322,0.0,3.533,11.07,0.0,2.094,11.44,3.094,8.99,5.043,12.14,0.0,0.0,3.732,11.78,0.0,0.0,0.0,7.17,0.0,0.0
5,0.0,0.0,0.0,0.0,1.402,0.0,0.0,0.0,0.0,4.895,0.0,7.887,4.016,6.13,0.0,0.0,10.96,10.66,0.0,5.805,0.0,0.0,7.895,0.0,1.061,0.3726,0.0,4.145,16.47,6.406,0.0,1.656
6,3.82,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.731,4.52,0.0,9.625,1.833,0.0,12.914,4.285,0.3943,18.92,1.911,8.52,3.578,0.0,0.0,4.777,0.0,2.223,0.0,9.06,0.0,0.0
7,0.0,13.24,0.0,4.297,0.341,2.885,0.0,2.432,0.0,1.907,0.0,1.311,0.0,8.18,0.0,0.0,0.0,3.94,2.943,2.133,0.0,6.027,0.0,0.0,3.996,23.16,0.0,3.803,2.898,9.11,0.0,5.98
8,0.0,0.0,0.0,0.0,2.342,0.0,0.0,0.0,0.0,4.098,0.0,0.0728,0.3394,1.28,1.463,0.0,0.9346,4.277,0.0,11.09,0.0,1.896,0.0,0.0,0.0,6.844,0.0,2.598,0.4277,1.557,0.0,0.0
9,0.0,1.808,0.0,2.377,3.914,0.0,0.0,4.953,0.0,0.5557,0.0,0.0,5.133,1.139,0.0,0.0,0.0,14.04,0.0,2.44,0.0,0.0,2.943,0.0,0.0,4.016,0.0,4.793,6.05,0.0,0.0,4.336
10,0.0,5.242,0.2257,0.0,5.215,0.0,0.0,0.0,0.0,0.0,0.0,3.207,0.0,3.896,4.76,0.9736,8.68,5.887,0.0,15.73,0.0,1.751,2.541,0.0,6.688,6.477,0.0,1.811,4.17,0.0,0.0,19.89
11,0.2527,4.75,0.0,0.0,1.117,0.0,0.0,5.3,0.0,1.389,0.0,4.715,0.2175,2.938,0.0,0.0,5.082,4.184,0.0,3.066,0.0,2.523,5.414,0.0,0.432,1.753,0.0,12.72,6.52,1.147,0.0,0.0
12,0.0,9.07,0.0,1.819,2.691,0.0,0.3203,5.383,2.756,6.34,5.312,4.742,0.0,4.363,0.0,0.0,1.818,8.86,3.76,8.12,0.0,7.277,10.04,0.0,5.152,0.0,0.0,12.19,10.97,5.293,0.0,0.0
13,0.0,3.195,0.0,0.0,21.61,0.0,0.0,11.06,0.0,0.0,0.0,0.0,1.55,0.0,3.896,1.706,3.23,5.184,0.0,11.16,0.0,0.0,9.57,0.0,0.0,0.0,0.0,1.581,2.164,0.0,0.0,7.043
14,0.0,4.113,0.0,1.519,4.773,0.0,0.0,0.0,0.0,3.303,0.0,0.77,0.0,0.773,0.0,0.0,0.0,5.957,0.0,11.58,0.0,4.29,0.0,0.0,0.0,9.6,0.0,4.434,1.934,7.105,0.0,0.6304
15,0.0,1.782,0.0,2.064,5.133,0.0,0.0,0.0,1.309,0.409,0.0,0.625,6.46,0.0,0.0,0.0,0.0,4.945,0.0,8.9,0.0,0.0,5.832,0.0,0.886,8.32,0.0,8.984,6.414,4.203,0.0,1.525
16,0.0,1.761,0.0,3.086,9.49,0.0,0.0,15.06,0.0,1.097,0.0,0.0,7.61,3.71,0.0,0.0,0.0,11.7,0.0,8.58,0.0,1.062,5.52,0.0,0.0,5.344,0.0,3.71,1.831,0.0,0.0,3.426
17,0.0,4.445,0.0,0.0,6.973,0.0,0.0,2.541,0.0,3.639,0.0,4.215,0.0,9.07,0.0,0.0,0.0,12.06,1.373,12.586,0.0,9.47,0.0,0.0,0.1255,12.9,0.0,0.0,4.0,15.56,0.0,3.738
18,0.0,4.598,0.0,0.0,27.67,0.0,0.0,13.65,0.0,0.0,0.0,0.0,4.17,0.0,0.0,11.695,0.6606,0.0,0.0,7.82,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.53
19,0.0,2.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.766,9.78,0.0,0.0,0.0,0.0,3.312,6.297,0.0,16.6,0.0,7.18,7.73,0.0,0.0,2.7,0.0,0.0,10.97,8.5,0.0,10.61
