,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,5.919569,0.0,0.0,0.0,0.0,0.0,3.6263936,0.0,0.0,0.0,0.0,0.0,6.1084695,0.0,0.0,0.0,8.020278,6.395162,3.0787323,4.018138,5.558311,0.0,0.0,0.0,8.802837,0.0,7.0022826,7.003596,13.8172865,0.0,6.9993753
1,0.0,0.0,4.142721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.531717,0.0,0.0,0.0,10.942069,0.0,0.0,3.9192019,0.0,12.051234,16.69612,0.0,0.0,4.940199,0.0,0.0,29.863722
2,0.0,6.2203693,0.0,0.0,0.0,0.0,0.0,6.4733477,0.0,0.0,0.0,7.026664,0.0,19.061161,0.0,0.0,8.665244,0.0,7.9027486,1.7790589,0.0,7.484234,0.0,0.0,12.6954565,14.434439,0.0,0.0,15.466038,21.788687,0.0,13.847257
3,0.0,0.0,0.0,0.0,12.25423,0.0,0.0,9.255316,0.0,0.0,0.0,6.3538156,0.0,3.3863218,1.596321,8.161183,5.600222,9.443188,0.0,5.376792,0.0,0.0,5.8831463,0.0,4.763908,0.0,0.0,0.0,12.647354,2.3050632,0.0,14.922436
4,0.0,0.0,0.0,1.8218718,0.0,0.0,4.920272,5.878739,0.0,8.563197,0.0,3.451229,0.0,5.3140917,9.558917,0.0,0.7534184,9.654685,2.803596,7.3308764,3.0346165,14.901901,0.0,0.0,7.477371,11.622252,0.0,0.0,0.0,3.1154325,0.0,0.13136014
5,0.0,0.0,0.0,0.0,4.1127048,0.0,0.0,0.0,0.0,3.0815692,0.0,7.812149,0.0,4.5731025,2.659924,0.0,11.354135,8.335462,0.0,6.975699,0.0,0.80849403,5.129925,0.0,2.22909,4.5065184,0.0,5.8430724,15.831938,0.0,0.0,2.1146274
6,2.1054957,13.383477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2035685,4.4225464,4.220082,0.0,10.123958,3.023628,0.0,8.781015,7.626163,0.0,21.209845,0.0,6.719383,0.0,0.0,0.0,6.791601,0.0,6.592579,0.0,7.333406,0.0,1.1169606
7,0.0,9.929556,0.117978334,0.0,0.0,0.0,0.0,10.118767,0.0,0.0,0.0,0.0,0.0,2.9651148,0.0,0.0,0.0,10.017238,5.6596704,3.5260715,3.421586,3.8929923,0.0,0.0,2.3202455,9.7954645,0.0,0.0,2.5648456,13.030558,0.0,0.22916824
8,0.0,0.027518965,0.0,2.3230293,2.1759682,0.53491956,0.0,0.0,0.0,1.139566,0.0,0.0,0.0,0.0,3.6488135,0.0,0.0,4.621128,0.0,7.1665444,0.0,2.1121335,0.0,0.0,0.0,8.343044,0.0,0.0,0.0,0.0,0.0,2.227673
9,0.0,2.9804835,0.0,0.18054721,2.3462915,0.0002391003,0.0,9.136207,0.0,2.7923167,0.0,0.0,2.5660057,0.0,1.9530323,1.6300346,0.92611116,13.999349,0.21313848,3.1832795,0.0,0.0,0.0,0.0,6.802384,6.610922,0.0,1.3009012,6.4798493,0.0,0.0,4.755522
10,0.0,7.835393,2.2992065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.639253,0.0,1.5864596,0.0,0.0,12.555534,0.0,0.0,11.260279,0.0,2.1346405,5.6737785,0.0,0.80372024,4.466934,0.0,5.494752,0.0,0.0,0.0,24.922424
11,0.3320678,3.7784433,0.0,0.0,2.2803335,0.0,0.0,4.606482,0.0,1.3988333,0.0,0.9473998,2.7048295,8.019123,0.0,0.0,4.7624564,3.2151115,0.0,0.7455159,0.0,2.7193265,4.458377,0.0,1.3873833,2.3666322,0.0,9.983913,7.7399564,2.4230268,0.0,0.86980087
12,0.0,7.4059033,0.0,0.0,0.0,0.0,0.0,0.0,1.205097,2.3121672,5.5662923,7.421548,0.0,1.906589,0.0,0.0,2.3741355,6.4153023,1.0486833,4.542163,0.0,5.5312915,7.2566967,0.0,6.594658,2.8058343,0.0,9.175431,13.560088,5.0205426,0.0,0.0
13,0.0,4.169115,0.0,0.0,17.849987,0.0663238,0.0,0.49882954,0.0,0.0,0.0,4.088954,7.056766,0.0,0.0,4.3083835,4.929943,6.9075933,0.0,3.4964733,0.0,0.0,6.290716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217859
14,0.8422453,1.2434675,0.0,0.0,2.4077296,0.0,0.0,2.9892097,0.0,1.3673806,0.0,1.9301727,0.0,3.4379742,0.0,0.0,0.0,5.2096624,0.95923597,11.342113,0.0,7.9780807,0.0,0.0,1.0845013,11.09512,0.0,4.806507,1.5861651,4.848138,0.0,0.12879457
15,1.7000908,0.0,0.0,2.026242,2.0366144,0.0,0.0,0.041761093,0.93124616,0.26662987,0.0,0.0,5.717597,0.37125495,2.0677664,0.0,4.6071444,4.404303,0.0,9.937349,0.0,1.9440298,1.129708,0.0,2.814348,9.999044,0.0,7.298051,5.9096274,3.397051,0.0,2.4837127
16,0.0,0.0,0.0,0.0,13.417287,0.0,0.0,11.222569,0.0,0.0,0.0,0.0,5.7368155,0.0,4.87941,1.5993794,0.0,12.26223,0.0,8.576671,0.0,0.118388236,0.0,0.0,0.0,8.585304,0.0,0.10046488,0.0,0.0,0.0,3.1595023
17,1.0932215,5.9721417,0.0,0.0,2.3925815,0.0,0.0,2.5821989,0.0,0.4146704,0.10666142,6.092949,0.0,6.016548,0.0,0.0,0.0,9.549053,1.5604293,11.286671,0.0,9.270466,0.0,0.0,6.097181,10.6053915,0.0,0.5818457,5.826868,10.494968,0.0,2.211152
18,0.0,3.7618062,0.0,0.0,18.616405,0.0,0.0,23.711298,0.0,0.0,0.0,0.5174679,8.663865,0.0,6.2992735,11.64321,3.4838047,0.0,0.0,3.7635882,0.0,0.0,11.10904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.037446
19,2.3878736,1.3270797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8836588,3.4425557,8.751493,0.0,4.760269,0.0,0.0,10.273729,7.6585608,6.433808,7.7152863,0.0,2.779833,0.6422429,0.0,1.6335858,9.687729,0.0,2.3709774,5.4265127,10.416631,0.0,2.0840008
20,0.0,10.186929,3.788668,0.0,0.0,0.0,8.03566,0.0,0.0,0.0,2.4340503,12.077757,0.0,0.0,0.0,0.0,10.2428255,0.8656987,0.0,3.064181,0.0,0.0,14.377184,0.0,6.304066,10.137733,0.0,0.0,0.0,0.0,0.0,23.176554
21,0.0,0.0,0.0,1.8182561,4.9746776,0.0,0.0,0.0,0.0,1.890529,0.0,0.0,8.000521,3.635268,1.7994405,0.0,4.53343,4.9413776,0.0,9.435803,0.0,0.0,0.0,0.0,0.0,10.350848,0.0,5.495037,2.9531515,0.0,0.0,6.766394
22,0.0,3.0825667,1.7081953,1.3954816,0.916715,0.0,0.0,0.0,0.0,0.0,0.0,3.0804827,0.0,9.476446,0.0,0.0,5.361384,0.0,0.0,6.9880404,0.0,0.0,0.0,0.0,0.48386067,0.0,0.0,6.3959465,0.0,0.0,1.1876773,18.784702
23,0.0,2.4333804,0.0,0.0,2.8697965,0.0,0.0,1.0335491,0.0,0.0,0.0,0.0,1.5900133,0.45699796,0.0,0.0,1.21197,4.319318,0.7248327,3.3794465,0.0,1.1777043,0.0,0.0,1.8997447,7.388399,0.0,4.5603557,4.206534,0.5897969,0.0,0.0
24,0.0,0.0,0.0,0.0,13.756877,0.0,0.0,0.0,2.9501262,0.0,0.0,0.0,17.682585,0.0,0.0,3.9993048,0.0,10.68597,0.0,6.530109,0.0,0.0,3.0128436,0.0,0.9690747,6.992054,0.0,1.5372072,0.0,0.0,0.0,1.0841148
