,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,7.8425627,0.0,7.9071093,7.517423,0.0,7.040398,0.6820183,0.0,0.0,11.415842,0.0,5.000114,4.2441044,0.0,0.0,0.0,6.0009146,0.0,6.692643,7.1920485,0.0,0.0,5.0264316,1.3039407,0.0,0.0,0.0,11.759539,4.7668877,0.0
1,0.0,18.087626,18.603207,0.0,25.674986,0.0,0.0,8.608676,5.514141,0.0,0.5031584,0.0,4.3192754,0.0,0.0,0.0,0.2782452,0.0,0.0,0.0,4.160023,2.426093,0.0,0.0,5.850252,10.560006,0.0,0.16039068,0.0,0.0,0.0,0.0
2,0.0,8.428035,11.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860507,0.0,0.0,2.670839,0.0,0.0,0.0,0.0,2.035903,0.0,3.3116417,26.392645,13.185625,0.0,7.9836555,0.0,3.5680482,0.0,1.8384112,14.129616,15.541936,0.0
3,0.0,17.759869,0.0,0.0,0.0,8.155087,0.0,13.635999,0.0,0.0,0.0,11.155251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.195207,8.920599,10.433377,4.617536,0.0,0.0,0.0,1.9119235,3.977063,0.0,6.505451,6.423751,0.0
4,0.0,4.446044,4.2228007,0.0,0.0,11.4622345,5.3436246,3.2511659,0.0,0.0,6.5295863,0.0,0.0,9.754534,0.0,0.0,0.0,1.4937751,0.0,0.0,7.892819,0.0,0.0,0.0,0.0,3.025821,7.767724,2.9716375,0.0,5.6054044,0.13568622,0.0
5,0.0,0.0,0.0,0.0,4.2971463,2.1407151,2.261727,0.09670606,2.0514934,0.0,3.0905828,0.0,1.5263015,6.5996804,8.1018095,0.0,0.0,0.0,4.957556,0.0,9.771634,0.0,0.0,0.0,3.3326633,1.153037,0.0,5.7836556,0.0,0.0,4.4957166,0.0
6,0.0,0.0,0.0,0.0,0.0,8.465699,0.0,6.5730667,0.0,0.0,5.181723,3.7604163,0.0,9.8656435,0.0,0.0,0.0,0.0,0.0,0.0,0.894352,8.188895,1.8936357,0.07481168,0.0,0.0,0.0,2.3661163,0.0,5.256407,8.391363,0.98019767
7,0.0,0.0,5.594295,0.0,0.0,7.653768,0.0,5.381463,0.0,0.0,3.5360055,3.49595,0.0,6.7804394,0.0,0.0,0.0,0.0,0.0,0.0,3.716367,9.8824005,0.0,0.0,0.0,0.0,0.0,5.7416496,0.0,8.8110075,6.8709917,6.151906
8,0.0,0.0,3.7624235,0.0,5.6110086,7.1551247,3.7074258,0.0,0.0,0.0,3.1334708,0.0,0.0,11.336675,0.0030342005,0.0,0.0,1.466811,1.156379,0.0,9.546348,2.6991456,0.0,0.0,5.1553206,0.0,2.6300583,3.9454496,0.0,0.7254081,0.0,0.0
9,0.0,9.211524,0.0,0.0,3.8373861,6.2057085,0.0,6.38286,0.0,0.0,0.0,2.1765773,0.0,5.671266,0.0,0.0,0.0,0.0,0.0,0.0,11.413929,0.0,0.0,0.0,0.0,0.0,0.0,2.875145,0.0,3.4954295,0.79477113,0.0
10,0.0,6.752192,11.696118,0.0,13.658209,0.0,0.0,12.662012,4.9643126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.702516,7.593308,0.0,0.0,13.946489,0.26658398,2.147037,1.1801935,0.0,7.0250297,0.0,0.0
11,0.0,0.0,0.0,0.0,4.1230664,3.303649,1.2933518,6.088307,1.4986434,0.0,0.0,2.0636256,0.0,3.2302036,0.33314797,0.0,0.0,0.0,3.381462,0.0,3.72643,0.0,0.71316063,1.8947802,6.4949603,0.0,0.0,0.52059895,1.6549379,0.0,4.3116016,0.0
12,0.0,0.0,1.4568176,0.0,1.69583,13.917583,4.722058,5.888249,6.03626,0.0,0.21721607,8.243562,0.0,0.0,4.9549327,0.0,0.0,0.0,8.029407,0.0,6.9831095,0.0,0.0,0.0,6.925672,0.0,0.0,6.818133,0.0,3.2856517,9.434979,6.534585
13,0.0,17.831347,0.0,0.0,6.3607545,5.806869,0.0,2.2098038,2.4637926,0.0,0.0,12.625257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1782784,12.800475,10.132076,1.1543823,3.3194838,6.041373,0.0,0.0,0.17984515,0.0,5.494038,11.418814,0.0
14,0.0,0.0,2.792796,0.0,2.2182243,9.137244,2.3271625,2.9328969,0.0,0.0,2.3825052,4.178324,0.0,6.8616467,1.9724677,0.0,0.0,0.0,0.46642226,0.0,7.46234,1.6296203,0.0,0.0,0.68887085,0.0,0.36572433,4.347264,0.0,2.0530427,0.0,1.2549741
15,0.0,0.0,0.5365692,0.0,3.8973563,5.649203,0.0,5.810238,0.0,0.0,0.6145019,5.1301875,0.0,5.5504813,2.9960997,0.0,0.0,0.0,0.045628503,0.0,7.753823,2.0040967,0.0,0.0,1.9513078,0.0,0.0,0.0,0.0,3.5879493,3.6264718,0.0
16,0.0,9.410707,4.6388717,0.0,3.3534963,2.4190617,0.0,0.0,0.0,0.0,0.0,4.2490125,0.0,6.463264,0.0,0.0,0.0,0.0,0.0,0.0,16.973299,3.9963195,0.0,0.0,2.2760422,0.0,0.107162215,9.424671,0.0,10.379097,9.195372,0.0
17,0.0,0.0,4.6983757,0.0,6.8314724,12.404624,3.5033154,4.8032727,0.0,0.0,0.29660904,3.2952,0.0,6.394439,0.0,0.0,0.0,0.0,1.9225221,0.0,7.9720063,7.5647964,2.9305284,0.0,4.9138913,0.0,0.5863012,8.636599,0.0,7.102593,4.7978826,6.20436
18,0.0,35.26944,0.0,14.397415,4.578069,0.0,0.0,8.192215,5.113155,0.0,0.0,5.2169423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9447017,0.0,3.5373063,0.0,0.0,3.984201,9.534797,0.0,8.718591,12.680283,0.0
19,0.0,0.0,14.798066,0.0,0.36235505,0.0,0.0,7.665443,9.907864,0.0,0.0,4.696698,1.668449,0.0,8.758379,0.0,0.0,0.0,7.0882063,5.8823338,7.949046,8.399055,6.376872,0.0,0.5591135,0.0,0.0,5.535951,0.6999926,11.684438,5.067617,0.0
20,0.0,13.989327,17.117588,0.0,21.054453,0.0,0.0,0.0,0.0,0.0,0.0,5.8709817,0.0,6.040525,0.45259604,0.0,0.0,0.0,0.0,0.0,1.9093689,10.495247,0.0,6.1969037,12.066856,17.50124,0.0,0.0,1.7683531,13.223206,3.0891836,0.0
21,0.0,0.0,0.3907038,0.0,6.6743293,1.6811836,1.9383518,2.859277,0.32301366,0.0,0.0,4.736862,1.9790149,0.0,2.3433385,0.0,0.0,0.0,2.256891,0.0,11.200275,0.91519034,0.0,0.48916906,4.765697,3.698121,0.0,0.73998386,0.0,0.5151041,0.62536055,0.0
22,0.0,3.8184972,13.458572,0.0,20.107212,0.0,0.0,9.284058,4.3700056,0.0,0.0,0.0,5.254307,0.0,9.336971,0.0,0.0,0.0,0.0,0.0,0.0,11.62859,2.0336232,0.0,17.547775,9.5253525,0.0,8.498245,0.0,4.631028,0.0,0.0
23,0.0,0.0,1.2382935,0.0,2.7805867,3.6424294,0.5105736,2.4761045,0.93601495,0.0,0.0,3.497697,0.0,1.438234,0.0,0.0,0.0,0.0,0.0,0.0,8.079702,1.2127303,0.0,0.0,1.5977885,0.0,0.41944093,1.2339617,0.0,1.1506317,2.2733693,0.0
24,0.0,4.1603975,0.0,0.0,0.0,0.0,0.0,4.0063224,4.53039,0.0,0.0,6.703443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.450771,4.5372953,2.3278015,0.0,3.4244616,0.0,0.34786284,0.042888835,0.0,11.297451,9.436885,0.0
25,0.0,11.446835,8.059596,1.7418125,13.059242,0.0,3.1211956,0.25859427,0.0,0.0,0.0,0.0,4.987492,2.3533335,0.0,0.0,4.0484715,0.0,5.854086,0.0,11.846121,1.4773992,0.0,2.0946267,0.0,12.26635,0.0,1.5779624,0.0,0.0,1.7135735,0.0
26,0.0,0.0,0.24188305,0.0,3.9815598,3.9430041,1.9398005,2.7760315,1.7959981,0.0,0.0,3.59219,0.0,2.1089468,0.3291682,0.0,0.0,0.0,1.3272855,0.0,8.45027,3.4522815,0.0,0.15913889,4.243981,0.0,0.0,2.0169609,0.0,3.6544268,4.464493,1.6550567
27,0.0,0.0,3.7657752,0.0,5.3590274,2.118063,3.5705733,6.348292,0.0,0.0,2.4016905,6.6955514,0.0,3.1619933,9.155581,0.0,0.0,0.0,8.602529,0.0,4.1910977,3.2935376,0.0,0.0,7.5407147,0.0,0.0,9.869305,0.0,3.4615178,16.297194,8.414419
28,0.0,44.517857,0.0,0.0,37.311768,28.062498,0.0,3.0956259,0.0,0.0,0.0,9.353909,0.0,9.329152,0.0,0.0,0.0,8.726079,0.0,0.0,0.0,0.0,0.0,2.8609583,18.542421,0.0,0.089187875,32.75337,0.0,24.668072,15.747432,0.0
29,0.0,0.0,3.0450563,0.0,19.142937,8.701137,0.0,9.741616,0.0,0.0,1.4319761,0.0,0.9119758,4.1199427,5.2440987,0.0,0.0,0.0,9.759869,0.0,3.4431214,7.9951982,8.448095,0.0,9.688779,0.0,0.0,1.5974016,0.0,0.0,11.604664,0.0
30,0.0,2.518478,12.273734,0.0,5.057374,0.0,0.0,7.1101317,12.140203,0.0,0.0,9.228727,2.7400086,0.0,9.781372,0.0,0.0,0.0,7.0319433,0.0,0.0,18.416336,7.7906375,0.0,7.146432,4.0531635,0.0,0.0,1.274121,21.92494,11.778482,0.0
31,0.0,22.200493,0.0,0.0,2.9306893,0.0,0.0,11.275622,0.0,0.0,0.0,0.5883172,0.0,3.908474,0.0,0.0,0.0,0.0,0.0,11.380765,0.0,12.445178,0.0,11.593674,0.0,0.0,1.5133327,11.083355,0.0,2.3503354,10.429608,1.2555331
32,0.0,0.0,2.4798088,0.0,5.7612605,7.150763,0.48884708,5.266207,0.0,0.0,3.799343,2.442949,0.0,6.445988,4.9731665,0.0,0.0,0.0,2.2195263,0.0,9.843313,5.7508388,0.0,0.0,0.41304064,1.5216831,0.0,2.265262,0.0,10.7057705,5.2481365,2.9433331
33,0.0,1.5046418,1.5404254,0.0,8.585656,3.1999173,3.5303888,0.33619446,0.0,1.5332462,0.0,1.850288,0.0,1.5635402,1.2962968,0.0,0.0,0.0,0.0,0.0,9.475001,0.6148231,0.0,0.0,0.51970553,1.3344054,0.0,1.2194494,0.0,1.070367,0.0,0.0
