,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2.648,2.98,0.0,0.0,0.0,3.979,0.0,0.0,0.0,0.0,0.0,7.043,0.0,5.535,0.0,0.0,0.0794,4.14,7.56,6.562,0.0,7.64,0.0,0.0,0.0,6.293,0.0,11.4,6.93,11.84,0.0,9.92
1,0.0,4.273,0.0,0.0,0.6426,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,0.0,2.205,10.266,7.355,6.535,0.0,10.54,0.0,0.0,6.72,0.0,6.777,12.12,0.0,0.0,0.0,0.0,0.0,25.39
2,0.0,4.34,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0.0,8.734,0.0,11.34,6.477,0.0,9.99,0.0,4.16,0.978,0.0,9.266,0.0,0.0,9.1,9.1,0.0,0.1326,10.55,15.37,0.0,16.16
3,0.0,1.761,0.0,0.0,13.016,0.0,0.0,10.16,0.0,0.0,0.0,3.982,3.838,6.72,9.96,3.541,4.94,9.086,0.0,3.426,0.0,0.5103,6.227,0.0,0.0,0.0,0.0,4.07,10.55,0.0,0.0,12.19
4,0.0,0.0,0.0,0.518,0.0,0.4229,5.13,4.844,0.0,10.99,0.0,0.5845,0.0,5.84,7.81,0.0,0.0,9.98,3.148,6.996,2.377,15.66,0.0,0.0,4.21,9.95,0.0,0.0,0.0,3.334,0.0,0.0
5,0.0,0.0,0.0,0.0,3.871,0.0,0.0,0.0,0.0,4.25,0.0,9.766,1.4,7.363,1.567,0.0,19.28,15.664,0.0,10.195,0.0,0.0,4.637,0.0,0.0,8.72,0.0,5.855,18.88,8.27,0.0,3.281
6,5.38,7.434,0.0,0.0,0.0,0.0,0.0,2.332,0.0,8.375,0.0,6.79,0.0,9.875,2.309,0.0,11.74,3.781,0.0,19.0,0.0,10.04,3.082,0.0,0.0,4.94,0.0,3.436,0.0,6.168,0.0,2.06
7,0.236,10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627,0.0,0.10394,5.47,0.0,0.0,0.02753,4.188,3.883,5.703,0.0,2.662,0.0,0.0,4.695,23.89,0.0,2.232,4.504,11.055,0.0,6.22
8,0.0,0.0,0.0,0.0,3.428,0.0,0.0,0.0,0.0,3.229,0.0,0.5723,0.0,3.473,0.0,0.0,0.0,5.617,0.0,6.65,0.0,2.34,0.0,0.0,0.2352,10.555,0.0,4.16,0.0,0.4883,0.0,0.0
9,0.0,0.02888,0.0,0.0,5.48,0.0,0.0,4.742,0.0,0.684,0.0,1.404,5.215,0.0,0.0,0.0,0.0,11.64,0.0,4.84,0.0,0.0,4.754,0.0,0.0,3.793,0.0,4.434,8.49,0.0,0.0,5.844
