,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,2.8464756,0.0,0.0,0.0,0.0,0.0,1.8813932,0.0,0.0,0.0,5.471624,0.0,4.6160836,0.0,0.0,0.0,5.855336,6.662553,1.8490317,0.0,4.752771,0.0,0.0,0.0,7.930238,0.0,6.631559,5.6802263,11.704917,0.0,4.3987164
1,0.0,1.470869,4.5136614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9102807,0.0,0.0,0.0,4.7901363,3.2917905,0.0,0.0,12.181048,0.0,0.0,9.257312,0.0,10.445534,14.567864,0.0,0.0,3.38055,0.0,0.0,25.514395
2,0.0,7.022854,0.0,0.0,0.0,0.0,0.0,11.6316805,0.0,0.0,0.0,8.806381,0.0,17.70368,0.0,0.0,7.4677196,0.0,8.45297,3.0303147,0.0,5.5494366,0.0,0.0,9.187898,5.178798,0.0,0.0,12.9530945,18.878407,0.0,13.860937
3,0.0,0.38990527,0.0,0.0,13.526264,0.0,0.0,14.694622,0.0,0.0,0.0,4.441761,5.8022647,1.5229657,8.185602,0.0,6.374785,12.395649,0.0,6.8805113,0.0,3.677237,3.504953,0.0,0.0,0.0,0.0,1.6547502,7.3492026,0.0,0.0,16.188135
4,0.0,0.0,0.0,0.0,0.0,0.0,4.6976757,5.992126,0.0,8.836471,0.0,2.3034546,0.0,6.450406,7.380783,0.0,2.927813,12.109636,5.1387625,7.2770095,3.728074,13.815827,0.0,0.0,4.66591,10.534197,0.0,0.0,0.0,5.6457405,0.0,0.06494741
5,0.0,0.0,0.0,0.0,1.8850204,0.0,0.0,0.0,0.0,3.6979868,0.33985656,11.508213,0.27193797,4.321266,1.029599,0.0,11.407638,5.3311243,0.0,4.778062,0.0,1.4557372,5.9432254,0.0,2.9286273,3.0758505,0.0,10.100286,12.371408,1.4630296,0.0,2.9317706
6,3.2243297,9.7188015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9981375,2.7807634,4.314328,0.3140076,6.856244,4.420727,0.0,7.7395344,8.221594,0.3658396,18.158367,0.0,4.923396,1.8816522,0.0,0.0,5.2784424,0.0,1.87541,0.0,3.38892,0.0,0.28345236
7,0.0,11.754736,0.0,2.0863183,0.0,4.0445075,0.009834129,7.1706886,0.0,0.738065,0.45378834,0.0,0.0,1.10153,0.0,0.0,0.0,11.876546,4.9919662,0.0,4.142929,3.1628227,0.0,0.0,6.5934844,16.728628,0.0,0.0,3.6826994,13.0343485,0.0,2.8918138
8,0.0,0.0,0.0,0.5992671,1.5947369,0.0,0.0,0.0,0.0,2.24908,0.0,0.0,0.0,1.51697,0.0,0.0,0.0,3.934466,0.0,8.672211,0.0,2.526196,0.0,0.0,2.6018908,10.435742,0.0,1.5749562,1.2505728,0.0,0.0,2.6624966
9,0.0,1.5916655,0.0,0.2734471,1.0655085,0.0,0.0,5.317421,0.0,0.0,0.0,3.3950992,4.403413,0.0,0.0,4.8747635,0.0,12.785329,0.0,2.5469053,0.0,0.0,0.0,0.0,5.891715,8.067254,0.0,4.7667165,5.4935966,0.0,0.0,7.088976
10,0.0,2.3778834,0.0,1.076532,1.0932493,0.0,0.0,2.6261055,0.0,0.0,0.0,2.5955465,0.0,2.3246949,0.0,0.0,9.215681,0.0,0.0,8.101614,0.0,0.0,3.5267487,0.0,0.57059973,4.731629,0.0,4.3221464,0.0,0.0,0.0,22.017677
11,1.0004131,0.80186105,0.0,0.0,2.2788148,0.0,0.0,4.378157,0.0,0.0,0.0,0.0,2.3359,5.231942,0.07092746,0.0,4.7370706,3.5876682,0.0,1.8726649,0.0,3.2266805,4.1546597,0.0,1.6160731,0.8105515,0.0,7.718179,5.6384063,4.1318765,0.0,1.1529596
12,0.9510657,5.0487423,0.0,0.0,0.0,0.0,0.21269923,0.0,3.2718847,2.3113987,1.1787757,8.646581,0.02029214,1.115141,0.0,0.0,2.3105226,5.5946116,2.7948644,5.093078,0.0,5.5254273,10.196828,0.0,4.9049926,1.7029223,0.0,7.207598,9.818972,5.304758,0.0,0.0
13,0.0,3.6075609,0.0,0.0,16.206615,0.0,0.0,2.0436625,0.0,0.0,0.0,5.4144697,3.5635734,0.0,0.8838492,1.7822938,4.631419,10.267003,0.0,2.1172068,0.0,0.0,8.108453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.227647
14,1.2491162,1.1050228,0.0,0.02690816,3.4178836,0.0,0.0,0.81952184,0.0,2.7084372,0.0,1.8010334,0.0,2.0207214,0.0,0.0,0.0,5.1761584,0.6329357,8.295286,0.0,4.485387,0.0,0.0,1.2193091,8.310859,0.0,2.8659544,2.3879514,4.5015626,0.0,0.0
